ID,Name,CAS Number,Standard_Smiles,Type,Total weight /kg,Piece weight /mg,Content(%),Part,Family,Specie,Reference,DOI,ContentID,Scaffold_Smiles
TPCN00065,Glucoside 1,'499155-55-4',CC(CO)c1ccc(COC2OC(CO)C(O)C(O)C2O)cc1,Monoterpenoids,2.0,293.0,0.01465,Seeds,Apiaceae,Cuminum cyminum,"Chem Pharm Bull (Tokyo), 2002, 50, 1471-1478.",10.1248/cpb.50.1471,MP00106,c1ccc(COC2CCCCO2)cc1
TPCN00066,"11-hydroxy-6,7-epoxy-8-oxovincadifformine",'1456618-57-7',CCC12CC(C(=O)OC)=C3Nc4cc(O)ccc4C34CCN(C(=O)C3OC31)C42,Monoterpenoids,10.0,1400.0,0.014,Aerial parts,Icacinaceae,Alstonia rupestris,"Fitoterapia, 2014, 97, 142-147.",10.1016/j.fitote.2014.05.018,MP00107,O=C1C2OC2C2CC=C3Nc4ccccc4C34CCN1C24
TPCN00067,Ferulagol A,'366477-99-8',CC(C)=CC=CC(C)(O)CCOc1ccc2ccc(=O)oc2c1,Monoterpenoids,0.25,35.0,0.014,Roots,Apiaceae,Ferula assa-foetida,"Phytochemistry, 2001, 57, 1201-1203.",10.1016/s0031-9422(01)00246-1,MP00109,O=c1ccc2ccccc2o1
TPCN00068,Demethylalangiside,'47763-23-5',C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)N3CCc4cc(O)c(O)cc4C3CC21,Monoterpenoids,0.173,23.9,0.013815,Leaves,Cornaceae,Alangium kurzii,"Chem Pharm Bull (Tokyo), 2000, 48, 415-419.",10.1248/cpb.48.415,MP00110,O=C1C2=COC(OC3CCCCO3)CC2CC2c3ccccc3CCN12
TPCN00069,Intermediones B,'2279931-42-7',CC1(C)C(=O)C2=C(OC3(CCC4CC3C4(C)C)CC2c2ccccc2)C(C)(C)C1=O,Monoterpenoids,0.0878,11.8,0.01344,Flowers,Myrtaceae,Corymbia intermedia,"J Nat Prod, 2018, 81, 2455-2461.",10.1021/acs.jnatprod.8b00494,MP00112,O=C1CC(=O)C2=C(C1)OC1(CCC3CC1C3)CC2c1ccccc1
TPCN00070,Methyl chanofruticosinate,'14050-92-1',COC(=O)N1c2ccccc2C23C4CN5CCCC(CCC12C(=O)OC)(CC4=O)C53,Monoterpenoids,8.5,1100.0,0.012941,Aerial parts,Apocynaceae,Kopsia officinalis,"J Nat Prod, 2017, 80, 864-871.",10.1021/acs.jnatprod.6b00697,MP00113,O=C1CC23CCCN4CC1C1(c5ccccc5NC1CC2)C43
TPCN00071,Cryptolaevilactones C,'2244602-16-0',CC(C)C1C=CC2(CC1)CC(C(=O)CC(O)CC1CC=CC(=O)O1)C2C=Cc1ccccc1,Monoterpenoids,0.0105,1.3,0.012381,Aerial parts,Lauraceae,Cryptocarya laevigata,"Org Lett, 2018, 20, 2282-2286.",10.1021/acs.orglett.8b00624,MP00115,O=C1C=CCC(CCCC(=O)C2CC3(C=CCCC3)C2C=Cc2ccccc2)O1
TPCN00072,Cryptolaevilactones F,'2244602-19-3',CC(C)C1C=CC2(CC1)CC(C(=O)CC1CC3CC(CC(=O)O3)O1)C2C=Cc1ccccc1,Monoterpenoids,0.0105,1.3,0.012381,Aerial parts,Lauraceae,Cryptocarya laevigata,"Org Lett, 2018, 20, 2282-2286.",10.1021/acs.orglett.8b00624,MP00116,O=C1CC2CC(CC(CC(=O)C3CC4(C=CCCC4)C3C=Cc3ccccc3)O2)O1
TPCN00073,Scholaricine,'99694-90-3',COC(=O)C1=C2Nc3c(O)cccc3C23CCN2CC(C(C)O)C1CC23,Monoterpenoids,15.0,1800.0,0.012,Leaves,Apocynaceae,Alstonia scholaris,"Fitoterapia, 2018, 124, 73-79.",10.1016/j.fitote.2017.10.018,MP00117,C1=C2Nc3ccccc3C23CCN2CCC1CC23
TPCN00074,Intermediones C,'2279931-43-8',CC1(C)C(=O)C2=C(OC3(CCC4CC3C4(C)C)CC2c2ccccc2)C(C)(C)C1=O,Monoterpenoids,0.0878,10.0,0.01139,Flowers,Myrtaceae,Corymbia intermedia,"J Nat Prod, 2018, 81, 2455-2461.",10.1021/acs.jnatprod.8b00494,MP00119,O=C1CC(=O)C2=C(C1)OC1(CCC3CC1C3)CC2c1ccccc1
TPCN00075,Ferulagol B,'366478-00-4',CC(=CC=CC(C)(C)O)CCOc1ccc2ccc(=O)oc2c1,Monoterpenoids,0.25,27.0,0.0108,Roots,Apiaceae,Ferula assa-foetida,"Phytochemistry, 2001, 57, 1201-1205.",10.1016/s0031-9422(01)00246-1,MP00120,O=c1ccc2ccccc2o1
TPCN00076,Nudiflosides C,'297740-99-9',CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OCC(C)C3C(O)CC(C)C3COC(=O)CC21,Monoterpenoids,0.146,15.0,0.010274,Leaves,Oleaceae,Jasminum nudiflorum,"Chem Pharm Bull (Tokyo), 2000, 48, 1200-1204.",10.1248/cpb.48.1200,MP00121,C=C1C(OC2CCCCO2)OC=C2C(=O)OCCC3CCCC3COC(=O)CC12
TPCN00077,Pleiocarpamine methochloride,'2574-48-3',CC=C1C[N+]2(C)CCc3c4n(c5ccccc35)C(C(=O)OC)C1CC42.[Cl-],Monoterpenoids,8.5,856.9,0.010081,Aerial parts,Apocynaceae,Kopsia officinalis,"J Nat Prod, 2017, 80, 864-871.",10.1021/acs.jnatprod.6b00697,MP00122,C=C1C[NH+]2CCc3c4n(c5ccccc35)CC1CC42
TPCN00834,"(4R,5R,7R)-1(10)-spirovetiven-11-ol-2-one",'887781-95-5',CC1=CC(=O)CC(C)C12CCC(C(C)(C)O)C2,Sesquiterpenoids,0.0043,2.5,0.05814,Woods,Thymelaeaceae,Aquilaria sinensis,Bioorg Med Chem 14(10): 3571-3574.(2006),10.1016/j.bmc.2006.01.023,SP00003,O=C1C=CC2(CCCC2)CC1
TPCN00835,Isoalantolactone,'470-17-7',C=C1C(=O)OC2CC3(C)CCCC(=C)C3CC12,Sesquiterpenoids,1.5,830.0,0.055333,Roots,Asteraceae,Inula helenium,Biol Pharm Bull 25(10): 1370-1372.(2002),10.1248/bpb.25.1370,SP00004,C=C1CCCC2CC3OC(=O)C(=C)C3CC12
TPCN00836,Vernolide,'27428-86-0',C=C(C)C(=O)OC1CC23OC2CCC(=CC2OC(=O)C(=C)C21)COC3O,Sesquiterpenoids,0.45,225.3,0.050067,Leaves,Asteraceae,Vernonia amygdalina,J Nat Prod 78(7): 1618-1623.(2015),10.1021/acs.jnatprod.5b00179,SP00006,C=C1C(=O)OC2C=C3CCC4OC4(CCC12)COC3
TPCN00837,Vernodalol,'65388-17-2',C=CC12COC(=O)C(=C)C1C(O)C(C(=C)C(=O)OC)C(OC(=O)C(=C)CO)C2,Sesquiterpenoids,0.5,243.0,0.0486,Leaves,Asteraceae,Vernonia amygdalina,J Ethnopharmacol 106(1): 117-120.(2006),10.1016/j.jep.2005.12.016,SP00011,C=C1C(=O)OCC2CCCCC12
TPCN00838,"6alpha, 7alpha, 10alpha-trihydroxyisoducane",'260968-11-4',CC(C)C1CCC2(C)C(O)CCC(C)(O)C(O)C12,Sesquiterpenoids,0.056,26.0,0.046429,Subterraneous stems,Asteraceae,Homalomena occulta,Nat Prod Res 23(14): 1279-1283.(2009),10.1080/14786410802187817,SP00014,C1CCC2CCCC2CC1
TPCN00839,Blumeoidolide-A,'1639406-70-4',C=C1C(=O)OC2C1C(OC(=O)C(C)(O)C(C)OC(C)=O)CC1(C)C(OC(C)=O)CC=C(C)C21,Sesquiterpenoids,1.7,780.0,0.045882,Aerial parts,Asteraceae,Vernonia blumeoides,"Phytochemistry 111, 163-168.(2015)",10.1016/j.phytochem.2014.11.010,SP00016,C=C1C(=O)OC2C1CCC1CCC=CC12
TPCN00840,"3,6-epidioxy-1,10-bisaboladiene (EDBD)",'849467-85-2',CC(C)=CCCC(C)C12C=CC(C)(CC1)OO2,Sesquiterpenoids,0.0573,25.3,0.044154,Whole plants,Asteraceae,Japonicalia delphiniifolia,Biosci Biotechnol Biochem 72(9): 2463-2466.(2008),10.1271/bbb.80266,SP00017,C1=CC2CCC1OO2
TPCN00841,Janerin,'64205-84-1',C=C(CO)C(=O)OC1CC(=C)C2CC(O)C3(CO3)C2C2OC(=O)C(=C)C12,Sesquiterpenoids,0.8,350.0,0.04375,Leaves,Asteraceae,Centaurothamnus maximus,Phytother Res 17(2): 168-173.(2003),10.1002/ptr.1258,SP00018,C=C1C(=O)OC2C1CCC(=C)C1CCC3(CO3)C12
TPCN00842,2β-Hydroxycoronopilin,'113807-98-0',C=C1C(=O)OC2C1CCC(C)C1(O)C(O)CC(=O)C21C,Sesquiterpenoids,0.35,150.0,0.042857,Aerial parts,Asteraceae,Parthenium hysterophorus,Phytochemistry 55(7): 769-772.(2000),10.1016/s0031-9422(00)00288-0,SP00019,C=C1C(=O)OC2C1CCCC1CCC(=O)C12
TPCN00843,Ixerisoside D,'132341-20-9',C=C1C(=O)OC2C1CC(OC1OC(CO)C(O)C(O)C1O)C(=C)C1CCC(=C)C12,Sesquiterpenoids,0.00197,0.8,0.040609,Roots,Asteraceae,Cichorium intybus,Z Naturforsch C J Biosci 57(11-12): 994-997.(2002),10.1515/znc-2002-11-1207,SP00020,C=C1C(=O)OC2C1CC(OC1CCCCO1)C(=C)C1CCC(=C)C12
TPCN00844,Sonchuside A,'111618-82-7',CC1=CCC(OC2OC(CO)C(O)C(O)C2O)C(C)=CC2OC(=O)C(C)C2CC1,Sesquiterpenoids,0.00197,0.8,0.040609,Roots,Asteraceae,Cichorium intybus,Z Naturforsch C J Biosci 57(11-12): 994-997.(2002),10.1515/znc-2002-11-1207,SP00022,O=C1CC2CCC=CCC(OC3CCCCO3)C=CC2O1
TPCN00845,"4,5-epoxy-1(10)E,11(13)-germacradien-12,6-olide",'344906-73-6',C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,Sesquiterpenoids,0.04,16.0,0.04,Leaves,Magnoliaceae,Magnolia grandiflora,Pest Manag Sci 63(3): 301-305.（2007）,10.1002/ps.1337,SP00024,C=C1C(=O)OC2C1CCC=CCCC1OC12
TPCN00846,Anatolicin,'2379346-96-8',C=C1CCC2C(C)(C=O)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,Sesquiterpenoids,0.1,38.0,0.038,Roots,Apiaceae,Heptaptera anatolica,Molecules 24(6).(2019),10.3390/molecules24061153,SP00025,C=C1CCC2CCCCC2C1COc1ccc2ccc(=O)oc2c1
TPCN00847,Cynaropicrin,'35730-78-0',C=C(CO)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C2OC(=O)C(=C)C12,Sesquiterpenoids,0.8,300.0,0.0375,Leaves,Asteraceae,Centaurothamnus maximus,Phytother Res 17(2): 168-173.(2003),10.1002/ptr.1258,SP00026,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12
TPCN00848,Gaillardin,'14682-46-3',C=C1C(=O)OC2C=C(C)C3C(OC(C)=O)CC(C)(O)C3CC12,Sesquiterpenoids,0.82,302.7,0.036915,Aerial parts,Asteraceae,Inula montana,Z Naturforsch C J Biosci 55(9-10): 697-700.（2000）,10.1515/znc-2000-9-1005,SP00035,C=C1C(=O)OC2C=CC3CCCC3CC12
TPCN00849,8a-tigloyloxy-hirsutinolide-13-O-acetate,'83182-58-5',CC=C(C)C(=O)OC1CC(C)C2(O)CCC(C)(C=C3OC(=O)C(COC(C)=O)=C31)O2,Sesquiterpenoids,0.2,70.0,0.035,Whole plants,Asteraceae,Vernonia cinerea,Chem Pharm Bull (Tokyo) 54(10): 1437-1439.(2006),10.1248/cpb.54.1437,SP00038,O=C1C=C2CCCC3CCC(C=C2O1)O3
TPCN00850,Chandolide,'1242148-92-0',C=C1CCCC2C(=C)C(=O)OC23C(C)CCC13,Sesquiterpenoids,0.0559,18.8,0.033631,Roots,Asteraceae,Chandonanthus hirtellus,Phytochemistry 71(11-12): 1387-1394.(2010),10.1016/j.phytochem.2010.04.023,SP00039,C=C1CCCC2C(=C)C(=O)OC23CCCC13
TPCN00851,Cichotyboside,'1071983-45-3',CC1=C2C(=O)C(O)C(COC3OC(CO)C(O)C(O)C3O)=C2C2OC(=O)C(C)C2C(OC(=O)C=Cc2ccc(O)c(O)c2)C1O,Sesquiterpenoids,6.0,2000.0,0.033333,Seeds,Asteraceae,Cichorium intybus,"J Asian Nat Prod Res 10, 223-231(2008)",10.1080/10286020701590764,SP00040,O=C(C=Cc1ccccc1)OC1CC=C2C(=O)CC(COC3CCCCO3)=C2C2OC(=O)CC12
TPCN00852,Eupalinilides E,'757202-17-8',C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC(O)(CCl)C1C(O)C=C(C)C21,Sesquiterpenoids,2.2,733.0,0.033318,Whole plants,Asteraceae,Eupatorium lindleyanum,J Nat Prod 67(9): 1470-1475.(2004),10.1021/np040023h,SP00041,C=C1C(=O)OC2C1CCCC1CC=CC12
TPCN00853,"11alpha,13-dihydroalantolactone",'40285-97-0',CC1CCCC2(C)CC3OC(=O)C(C)C3C=C12,Sesquiterpenoids,1.5,486.5,0.032433,Roots,Asteraceae,Inula helenium,Biol Pharm Bull 25(10): 1370-1372.(2002),10.1248/bpb.25.1370,SP00042,O=C1CC2C=C3CCCCC3CC2O1
TPCN00854,Hydroxyachiffin,'35879-92-6',CC1=CC(=O)C2=C(C)CC(O)C3C(C)C(=O)OC3C12,Sesquiterpenoids,2.0,640.0,0.032,Aerial parts,Asteraceae,Tanacetum microphyllum,"Planta Med 60, 228-231(1994)",10.1055/s-2006-959464,SP00043,O=C1CC2CCC=C3C(=O)C=CC3C2O1
TPCN00855,Cyperanic acid,'117869-89-3',C=C(C(=O)O)C1CCC2(C)CCC(O)C2(C(C)=O)C1,Sesquiterpenoids,1.0,300.0,0.03,Aerial parts,Asteraceae,Dittrichia viscosa,J Nat Prod 51(5): 1006-1009.(1988),10.1021/np50059a038,SP00044,C1CCC2CCCC2C1
TPCN00856,Umbelliprenin,'23838-17-7',CC(C)=CCCC(C)=CCCC(C)=CCOc1ccc2ccc(=O)oc2c1,Sesquiterpenoids,0.1,30.0,0.03,Roots,Apiaceae,Heptaptera anatolica,Molecules 24(6).(2019),10.3390/molecules24061153,SP00047,O=c1ccc2ccccc2o1
TPCN00857,Gymnomitr-3(15)-en-5α-ol,'39863-73-5',C=C1CCC2(C)CC1C1(C)CCCC21C,Sesquiterpenoids,0.1,30.0,0.03,Whole plants,Cephaloziaceae,Cylindrocolea recurvifolia,J Asian Nat Prod Res 4(4): 281-285.(2002),10.1080/1028602021000049078,SP00048,C=C1CCC2CC1C1CCCC21
TPCN00858,Cnicin,'24394-09-0',C=C(C(=O)OC1CC(C)=CCCC(CO)=CC2OC(=O)C(=C)C21)C(O)CO,Sesquiterpenoids,1.5,400.0,0.026667,Aerial parts,Cephaloziaceae,Aegialophila pumila,Planta Med 50(1): 115.(1984),10.1055/s-2007-969644,SP00049,C=C1C(=O)OC2C=CCCC=CCCC12
TPCN00859,"8α-tigloyloxy11β,13-dihydroparthenolide",'474535-35-8',CC=C(C)C(=O)OC1CC(C)=CCCC2(C)OC2C2OC(=O)C(C)C12,Sesquiterpenoids,0.06,16.0,0.026667,Aerial parts,Cephaloziaceae,Achillea collina,Z Naturforsch C J Biosci 57(7-8): 568-570.(2002),10.1515/znc-2002-7-802,SP00050,O=C1CC2CCC=CCCC3OC3C2O1
TPCN00860,Ishwarane,'26620-70-2',CC1CCCC23CC4C(CC12C)C4(C)C3,Sesquiterpenoids,1.102,290.4,0.026352,Leaves,Bixaceae,Bixa orellana,J Nat Med 65(1): 206-211.(2011),10.1007/s11418-010-0459-9,SP00051,C1CCC23CC4C(CC2C1)C4C3
TPCN00861,Inuloxins A,'1418196-95-8',C=C1C(=O)OC2CC(C)CCC(=O)C(C)=CCC12,Sesquiterpenoids,0.4,105.0,0.02625,Aerial parts,Asteraceae,Inula viscosa,"Phytochemistry 86, 112-120.(2013)",10.1016/j.phytochem.2012.10.003,SP00052,C=C1C(=O)OC2CCCCC(=O)C=CCC12
TPCN00862,Crepidiaside B,'101921-35-1',CC1=C2C(=O)C=C(COC3OC(CO)C(O)C(O)C3O)C2C2OC(=O)C(C)C2CC1,Sesquiterpenoids,0.00197,0.5,0.025381,Roots,Asteraceae,Cichorium intybus,Z Naturforsch C J Biosci 57(11-12): 994-997.(2002),10.1515/znc-2002-11-1207,SP00054,O=C1CC2CCC=C3C(=O)C=C(COC4CCCCO4)C3C2O1
TPCN00863,"Selina-4,11(13)-dien-3-on-12-oic acid",'62458-42-8',C=C(C(=O)O)C1CCC2(C)CCC(=O)C(C)=C2C1,Sesquiterpenoids,0.2,50.0,0.025,Aerial parts,Asteraceae,Varthemia iphionoides,"J Ethnopharmacol 97, 237-240.（2005）",10.1016/j.jep.2004.11.007,SP00055,O=C1C=C2CCCCC2CC1
TPCN00864,Desoxyjanerin,'76035-49-9',C=C(C)C(=O)OC1CC(=C)C2CC(O)C3(CO3)C2C2OC(=O)C(=C)C12,Sesquiterpenoids,1.0,248.0,0.0248,Whole plants,Asteraceae,Cousinia aitchisonii,Phytother Res 30(2): 222-226.(2016),10.1002/ptr.5519,SP00056,C=C1C(=O)OC2C1CCC(=C)C1CCC3(CO3)C12
TPCN00865,Alticolosides A,'1642303-48-7',C=C(C)C1CC(OC2OC(CO)C(O)C(O)C2O)C2CC(=O)CC(C)C2(C)C1,Sesquiterpenoids,0.579,143.0,0.024698,Aerial parts,Asteraceae,Ligularia alticola,Phytochemistry 111: 169-176.(2015),10.1016/j.phytochem.2014.11.003,SP00057,O=C1CCC2CCCC(OC3CCCCO3)C2C1
TPCN00866,Salograviolide A,'145274-56-2',C=C1C(O)C(O)C2C(=C)C(=O)OC2C2C(=C)C(OC(C)=O)CC12,Sesquiterpenoids,0.3,73.0,0.024333,Whole plants,Asteraceae,Centaurea rhizantha,Nat Prod Res 33(14): 2016-2023.(2019),10.1080/14786419.2018.1483926,SP00058,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12
TPCN00867,Drimanial,'352311-05-8',COc1ccc(C=CC(=O)OC2CCC(C)(C)C3(O)CC=C(C=O)C(C=O)C23C)cc1,Sesquiterpenoids,1.5,362.0,0.024133,Barks,Winteraceae,Drimys winteri,Phytochemistry 57(1): 103-107.(2001),10.1016/s0031-9422(00)00515-x,SP00059,O=C(C=Cc1ccccc1)OC1CCCC2CC=CCC21
TPCN00868,Polygodial,'6754-20-7',CC1(C)CCCC2(C)C(C=O)C(C=O)=CCC12,Sesquiterpenoids,0.2,47.6,0.0238,Barks,Winteraceae,Warburgia ugandensis,Molecules 14(10): 3844-3850.(2009),10.3390/molecules14103844,SP00060,C1=CCC2CCCCC2C1
TPCN00869,Kandavanolide,'92484-33-8',C=C1CC(O)C2C(=C)C(=O)OC2C2C(=C)C(OC(C)=O)CC12,Sesquiterpenoids,0.3,70.0,0.023333,Whole plants,Asteraceae,Centaurea rhizantha,Nat Prod Res 33(14): 2016-2023.(2019),10.1080/14786419.2018.1483926,SP00061,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12
TPCN00870,"1alpha-hydroxy-3betaH-3alpha,4alpha-epoxy-4,10-dimethyl-5alphaH,7alphaH,8betaH,10 alphaH-guai-11(13)-ene-7,8-olide",'1418011-01-4',C=C1C(=O)OC2CC(C)C3(O)CC4OC4(C)C3CC12,Sesquiterpenoids,0.086,20.0,0.023256,Aerial parts,Asteraceae,Leucophyta brownii,Nat Prod Res 28(4): 221-229(2014),10.1080/14786419.2012.755970,SP00063,C=C1C(=O)OC2CCC3CC4OC4C3CC12
TPCN00871,Hierapolitanins B,'934825-25-9',C=CC1(CO)CC(OC(=O)C(=C)CO)C2C(=C)C(=O)OC2C1C(=C)COC(C)=O,Sesquiterpenoids,1.35,307.0,0.022741,Aerial parts,Asteraceae,Centaurea hierapolitana,Phytochemistry 68(5): 609-615.(2007),10.1016/j.phytochem.2006.10.013,SP00064,C=C1C(=O)OC2CCCCC12
TPCN00872,Coladonin,'57525-77-6',C=C1CCC2C(C)(C)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,Sesquiterpenoids,2.7,600.0,0.022222,Roots,Asteraceae,Ferula tunetana,Chem Biodivers 7(2): 392-399.(2010),10.1002/cbdv.200900025,SP00065,C=C1CCC2CCCCC2C1COc1ccc2ccc(=O)oc2c1
TPCN00873,8a-(4-hydroxymethacryloyloxy)-hirsutinolide-13-O-acetate,'883872-72-8',C=C(CO)C(=O)OC1CC(C)C2(O)CCC(C)(C=C3OC(=O)C(COC(C)=O)=C31)O2,Sesquiterpenoids,0.2,43.0,0.0215,Whole plants,Asteraceae,Vernonia cinerea,Chem Pharm Bull (Tokyo) 54(10): 1437-1439.(2006),10.1248/cpb.54.1437,SP00067,O=C1C=C2CCCC3CCC(C=C2O1)O3
TPCN00874,"(1 R,4 S)-1,5-cyclo-5alpha-hydroxy-8alpha-isobutyryloxy-7alpha, 10alpha-oxagermacran-12,6beta-olide",'156789-57-0',C=C1C(=O)OC2C(O)C3(C)CCC3C3(C)CC(OC(=O)C(C)C)C12O3,Sesquiterpenoids,0.5,100.0,0.02,Aerial parts,Asteraceae,Montanoa tomentosa,Planta Med 60(3): 263-266.(1994),10.1055/s-2006-959472,SP00068,C=C1C(=O)OC2CC3CCC3C3CCC12O3
TPCN00875,Pulchellin E,'22660-69-1',C=C1C(=O)OC2CC3(C)CC(O)C(OC(C)=O)C(=C)C3CC12,Sesquiterpenoids,1.0,210.0,0.021,Aerial parts,Asteraceae,Inula oculus-christi,Fitoterapia 74(5): 508-510.(2003),10.1016/s0367-326x(03)00115-1,SP00070,C=C1CCCC2CC3OC(=O)C(=C)C3CC12
TPCN00876,"4beta-hydroxy-8alpha-isobutyryloxy-7alpha,10alpha-oxaguaian-12,6beta-olide",'156789-58-1',C=C1C(=O)OC2C3C(CCC3(C)O)C3(C)CC(OC(=O)C(C)C)C12O3,Sesquiterpenoids,0.5,98.0,0.0196,Aerial parts,Asteraceae,Montanoa tomentosa,Planta Med 60(3): 263-266.(1994),10.1055/s-2006-959472,SP00071,C=C1C(=O)OC2C3CCCC3C3CCC12O3
TPCN00877,Dehydrocostuslactone,'477-43-0',C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,Sesquiterpenoids,5.0,950.0,0.019,Roots,Asteraceae,Saussurea lappa,J Nat Prod 66(9): 1175-1180.(2003),10.1021/np030147e,SP00076,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12
TPCN00878,Ludalbin,'36437-90-8',C=C1C(=O)OC2C1C(OC(C)=O)CC1(C)C(O)CC=C(C)C21,Sesquiterpenoids,0.095,18.0,0.018947,Whole plants,Asteraceae,Anthemis carpatica,Z Naturforsch C J Biosci 57(9-10): 769-772.(2002),10.1515/znc-2002-9-1001,SP00078,C=C1C(=O)OC2C1CCC1CCC=CC12
TPCN00879,Hodgsonox,'340986-15-4',C=CC1OC(C)C2CC(C(C)C)C3OC23C1=C,Sesquiterpenoids,0.127,24.0,0.018898,Aerial parts,Lepidolaenaceae,Lepidolaena hodgsoniae,"J Org Chem 66, 2818-2821.（2001）",10.1021/jo0017685,SP00079,C=C1COCC2CCC3OC123
TPCN00880,Sapidolide A,'182191-87-3',C=CC1C2C(=O)OC1C1(O)OCC3CCC2(O)C31C,Sesquiterpenoids,2.7,500.0,0.018519,Fruits,Phyllanthaceae,Baccaurea ramiflora,Nat Prod Res 29(14): 1323-1327.(2015),10.1080/14786419.2014.999335,SP00080,O=C1OC2CC1C1CCC3COC2C31
TPCN00881,Balchanolide,'6895-46-1',CC1=CC2OC(=O)C(C)C2C(O)CC(C)=CCC1,Sesquiterpenoids,0.06,11.0,0.018333,Aerial parts,Phyllanthaceae,Achillea collina,Z Naturforsch C J Biosci 57(7-8): 568-570.(2002),10.1515/znc-2002-7-802,SP00081,O=C1CC2CCC=CCCC=CC2O1
TPCN00882,Karatavicinol,'25374-66-7',CC(=CCOc1ccc2ccc(=O)oc2c1)CCC=C(C)CCC(O)C(C)(C)O,Sesquiterpenoids,0.1,18.0,0.018,Roots,Apiaceae,Heptaptera anatolica,Molecules 24(6).(2019),10.3390/molecules24061153,SP00082,O=c1ccc2ccccc2o1
TPCN00883,7-epi-11-hydroxychabrolidione A,'41446-99-5',CC(=O)CCC1C(=O)CC(C(C)(C)O)CCC1C,Sesquiterpenoids,0.1079,19.3,0.017887,Roots,Aristolochiaceae,Holostylis reniformis,Molecules 17(12): 14046-14057.(2012),10.3390/molecules171214046,SP00083,O=C1CCCCCC1
TPCN00884,Costunolide,'553-21-9',C=C1C(=O)OC2C=C(C)CCC=C(C)CCC12,Sesquiterpenoids,5.0,870.0,0.0174,Roots,Asteraceae,Saussurea lappa,J Nat Prod 66(9): 1175-1180.(2003),10.1021/np030147e,SP00088,C=C1C(=O)OC2C=CCCC=CCCC12
TPCN00885,Hypochoerosides C,'123693-88-9',C=C(C)C(=O)OC1CC(C)=C2C(=O)C=C(COC3OC(CO)C(O)C(O)C3O)C2C2OC(=O)C(=C)C12,Sesquiterpenoids,0.461,80.2,0.017397,Roots,Asteraceae,Hypochaeris radicata,Phytochemistry 165: 112047.(2019),10.1016/j.phytochem.2019.05.020,SP00093,C=C1C(=O)OC2C1CCC=C1C(=O)C=C(COC3CCCCO3)C12
TPCN00886,"Presilphiperfolan-2alpha,5alpha,8alpha,10alpha-tetraol",'2135330-86-6',CC1C(O)CC2C(C)(C)C(O)C3(C)CC(O)C1C23O,Sesquiterpenoids,0.546,94.2,0.017253,Aerial parts,Asteraceae,Senecio hadiensis,Chem Biodivers 14(2017),10.1002/cbdv.201700144,SP00094,C1CC2CCC3CCC(C1)C23
TPCN00887,Hanphyllin,'60268-40-8',C=C1C(=O)OC2C=C(C)C(O)CC=C(C)CCC12,Sesquiterpenoids,0.2,34.0,0.017,Aerial parts,Asteraceae,Tanacetopsis karataviensis,Nat Prod Res: 1-10.（2019）,10.1080/14786419.2019.1647423,SP00096,C=C1C(=O)OC2C=CCCC=CCCC12
TPCN00888,Deacylcynaropicrin,'31565-50-1',C=C1CC(O)C2C(=C)C(=O)OC2C2C(=C)C(O)CC12,Sesquiterpenoids,0.3,51.0,0.017,Whole plants,Asteraceae,Centaurea rhizantha,Nat Prod Res 33(14): 2016-2023.(2019),10.1080/14786419.2018.1483926,SP00098,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12
TPCN00889,Santin,'27782-63-4',COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc1,Sesquiterpenoids,1.983,335.0,0.016894,Aerial parts,Asteraceae,Tanacetum parthenium,Evid Based Complement Alternat Med 2016: 9521349.（2016）,10.1155/2016/9521349,SP00103,O=c1cc(-c2ccccc2)oc2ccccc12
TPCN00890,Patchouli alcohol,'5986-55-0',CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3,Sesquiterpenoids,0.1,16.1,0.0161,Leaves,Lamiaceae,Pogostemon cablin,J Nat Med 66(1): 55-61.(2012),10.1007/s11418-011-0550-x,SP00104,C1CC2CC3CCC2C(C1)C3
TPCN00891,"8alpha-(2'E)-(2'-acetoxymethyl-2'-butenoyloxy)-3alpha,9beta-dihydroxy-1(10)E,4Z,1 1(13)-germacratrien-12,6alphaolide (2)",'392680-48-7',C=C1C(=O)OC2C=C(C)C(O)CC=C(C)C(O)C(OC(=O)C(=CC)COC(C)=O)C12,Sesquiterpenoids,0.101,15.0,0.014851,Aerial parts,Asteraceae,Montanoa tomentosa,"Planta Med 67, 774-776.(2001)",10.1055/s-2001-18362,SP00105,C=C1C(=O)OC2C=CCCC=CCCC12
